DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2005-0479-IND,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar",,,No,No,No,,300000,Vaccinated,,,,2005,7,29,2005,9,13,296,,939,,939,,,,,,,64.0927402574269,,2005-10-24,2023-09-25
2005-0481-IND,No,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Leptospirosis,IND,India,Southern Asia,Asia,Maharashtra state,,,No,No,No,,,,,,,2005,8,28,2005,8,30,66,,,,,,,,,,,64.0927402574269,,2005-09-07,2023-09-25
2005-0504-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Karnataka, Andhra Pradesh provinces",Monsoonal rain,Broken Dam/Burst bank,No,No,No,,619200,Km2,,,Krishna and Godavari and tributaries,2005,7,23,2005,8,16,126,,100000,,100000,,,,,,,64.0927402574269,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1494,""adm1_name"":""Karnataka""}]",2005-09-09,2023-09-25
2005-0537-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Andhra Pradesh, Orissa provinces",,,No,No,No,,,Kph,,,,2005,9,20,2005,9,20,33,,11000,50000,61000,,,,,,,64.0927402574269,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2005-09-28,2023-09-25
2005-0539-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Himachal Pradesh, Uttar Pradesh, Uttarakhand provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,308700,Km2,,,Ganges tributaris,2005,9,16,2005,9,19,23,4,,2500,2504,,,,,,,64.0927402574269,"[{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2006-04-27,2023-09-25
2005-0541-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Raj Nandgaon, Durg districts (Chhattisgarh province), Baleshwar, Bhadrak, Jajpur districts (Orissa province), Bhandara, Gondiya, Nagpur districts (Maharashtra province), Balaghat, Katni, Jabalpur, Seoni districts (Madhya Pradesh province)",,Broken Dam/Burst bank,No,No,No,,312900,Km2,,,"Budhabalanga, Subarnarekha, Baitarani, Mahanadi, Kathajod, Shivnath, Banganga",2005,9,14,2005,9,20,89,,550000,,550000,,,,,420000,655300,64.0927402574269,"[{""adm2_code"":17761,""adm2_name"":""Bhandara""},{""adm2_code"":17771,""adm2_name"":""Nagpur""},{""adm2_code"":70180,""adm2_name"":""Gondiya""},{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":70209,""adm2_name"":""Bhadrak""},{""adm2_code"":70215,""adm2_name"":""Jajpur""},{""adm2_code"":17724,""adm2_name"":""Durg""},{""adm2_code"":70117,""adm2_name"":""Raj Nandgaon""},{""adm2_code"":17712,""adm2_name"":""Balaghat""},{""adm2_code"":17730,""adm2_name"":""Jabalpur""},{""adm2_code"":17747,""adm2_name"":""Seoni""},{""adm2_code"":70174,""adm2_name"":""Katni""}]",2006-04-19,2023-09-25
2005-0554-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Doda district (South Cachemire),,,No,No,No,,,,,,,2005,9,29,2005,9,29,42,44,,,44,,,,,,,64.0927402574269,,2005-09-30,2023-09-25
2005-0563-IND,No,tec-tra-rai-rai,Technological,Transport,Rail,Rail,,Bundelkhand Express,IND,India,Southern Asia,Asia,Datiya (Madhya Pradesh),,,No,No,No,,,,,,,2005,10,3,2005,10,3,18,,,,,,,,,,,64.0927402574269,,2005-10-05,2023-09-25
2005-0573-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Kullu Valley (Himachal Pradesh),,,No,No,No,,,,,,,2005,10,7,2005,10,7,13,6,,,6,,,,,,,64.0927402574269,,2005-10-15,2023-09-25
2005-0574-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Palampur (Himachal Pradesh),,,No,No,No,,,,,,,2005,10,7,2005,10,7,12,13,,,13,,,,,,,64.0927402574269,,2005-10-15,2023-09-25
2005-0575-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000e12e,,IND,India,Southern Asia,Asia,Administrative unit not available districts (Jammu and Kashmir province),,Fire,Yes,No,No,,7.6,Richter,34.539,73.588,,2005,10,8,2005,10,8,1309,6622,,150000,156622,,,,,1000000,1560239,64.0927402574269,"[{""adm2_code"":40410,""adm2_name"":""Administrative unit not available""},{""adm2_code"":40414,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72802,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72789,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72810,""adm2_name"":""Administrative unit not available""}]",2014-03-26,2023-09-25
2005-0579-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,IND,India,Southern Asia,Asia,Ballia,,,No,No,No,,,,,,,2005,10,16,2005,10,16,77,,,,,,,,,,,64.0927402574269,,2005-10-17,2023-09-25
2005-0599-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"East Midnapore, South 24 Parganas, Barddhaman, Nadia districts (West Bengal province), Baleshwar district (Orissa province)",Heavy rains,,No,No,No,,29110,Km2,,,Ichachamati and tributaries,2005,10,21,2005,10,24,19,,2000000,250000,2250000,,,,,117000,182548,64.0927402574269,"[{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":17946,""adm2_name"":""Barddhaman""},{""adm2_code"":17956,""adm2_name"":""Nadia""},{""adm2_code"":70291,""adm2_name"":""East Midnapore""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",2005-10-25,2023-09-25
2005-0603-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Surat, Vadodara, Bhavnagar, Panch Mahals, Narmada districts (Gujarat province)",Heavy rains,Broken Dam/Burst bank,No,No,No,,53200,Km2,,,"Vishwamitri, Tapi",2005,9,22,2005,10,11,15,,,,,,,,,,,64.0927402574269,"[{""adm2_code"":17639,""adm2_name"":""Bhavnagar""},{""adm2_code"":17649,""adm2_name"":""Surat""},{""adm2_code"":17652,""adm2_name"":""Vadodara""},{""adm2_code"":70126,""adm2_name"":""Narmada""},{""adm2_code"":70128,""adm2_name"":""Panch Mahals""}]",2005-10-25,2023-09-25
2005-0606-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Tiruchirappalli district (Tamil Nadu state),,,No,No,No,,,,,,,2005,10,29,2005,10,29,18,30,,,30,,,,,,,64.0927402574269,,2005-10-31,2023-09-25
2005-0607-IND,No,tec-tra-rai-rai,Technological,Transport,Rail,Rail,,,IND,India,Southern Asia,Asia,Andra Pradesh (Sud-est),,,No,No,No,,,,,,,2005,10,29,2005,10,29,110,92,,,92,,,,,,,64.0927402574269,,2005-10-31,2023-09-25
2005-0627-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Salem, Namakkal, Karur, Erode, Tiruchchirappalli, Vellore, Perambalur, Nagapattinam, Kanniyakumari, Dharmapuri, Madurai, Villupuram, Chennai, Cuddalore districts (Tamil Nadu province), Karaikal district (Puducherry province), Bangalore Rural, Bangalore Urban, Mysore districts (Karnataka province), Nellore, Chittoor, Vishakhapatnam, Srikakulam, Vizianagaram, Cuddapah districts (Andhra Pradesh province), West Bengal, Orissa provinces",Monsoonal rain,,No,No,No,,131300,Km2,,,"Cauvery, Coleroon, Palar, Pennar, Papaghni, Nagavali, Vamsadhara, Bhavani",2005,10,23,2005,11,13,162,,2000000,,2000000,,,,,,,64.0927402574269,"[{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm2_code"":17549,""adm2_name"":""Chittoor""},{""adm2_code"":17550,""adm2_name"":""Cuddapah""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17565,""adm2_name"":""Srikakulam""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17567,""adm2_name"":""Vizianagaram""},{""adm2_code"":17692,""adm2_name"":""Mysore""},{""adm2_code"":70158,""adm2_name"":""Bangalore Rural""},{""adm2_code"":70159,""adm2_name"":""Bangalore Urban""},{""adm2_code"":17868,""adm2_name"":""Dharmapuri""},{""adm2_code"":17870,""adm2_name"":""Kanniyakumari""},{""adm2_code"":17875,""adm2_name"":""Erode""},{""adm2_code"":17879,""adm2_name"":""Salem""},{""adm2_code"":17883,""adm2_name"":""Tiruchchirappalli""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""},{""adm2_code"":70245,""adm2_name"":""Karur""},{""adm2_code"":70246,""adm2_name"":""Madurai""},{""adm2_code"":70247,""adm2_name"":""Nagapattinam""},{""adm2_code"":70248,""adm2_name"":""Namakkal""},{""adm2_code"":70249,""adm2_name"":""Perambalur""},{""adm2_code"":70254,""adm2_name"":""Vellore""},{""adm2_code"":70255,""adm2_name"":""Villupuram""},{""adm2_code"":70226,""adm2_name"":""Karaikal""}]",2006-04-27,2023-09-25
2005-0631-IND,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,IND,India,Southern Asia,Asia,Uttar Pradesh and Bihar states,,,No,No,No,,,Vaccinated,,,,2005,7,1,2005,11,10,296,,1145,,1145,,,,,,,64.0927402574269,,2005-11-17,2023-09-25
2005-0633-IND,No,tec-mis-exp-exp,Technological,Miscellaneous accident,Explosion (Miscellaneous),Explosion (Miscellaneous),,Building,IND,India,Southern Asia,Asia,Kanpur (Uttar Pradesh),,,No,No,No,,,,,,,2005,10,26,2005,10,26,15,23,,,23,,,,,,,64.0927402574269,,2005-11-17,2023-09-25
2005-0649-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Ramanathapuram (Tamil Nadu state),,,No,No,No,,,,,,,2005,11,25,2005,11,25,20,,42,,42,,,,,,,64.0927402574269,,2005-11-28,2023-09-25
2005-0652-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Pattukottai,,,No,No,No,,,,,,,2005,11,25,2005,11,25,72,,27,,27,,,,,,,64.0927402574269,,2005-11-28,2023-09-25
2005-0670-IND,No,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Textil factory,IND,India,Southern Asia,Asia,New Delhi,,,No,No,No,,,m3,,,,2005,12,7,2005,12,7,12,4,,,4,,,,,,,64.0927402574269,,2005-12-08,2023-09-25
2005-0677-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Tamil Nadu province,Torrential rains,,No,No,No,,,Km2,,,,2005,12,2,2005,12,3,30,,200000,,200000,,,,,,,64.0927402574269,"[{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""}]",2005-12-08,2023-09-25
2005-0692-IND,No,tec-mis-mis-mis,Technological,Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Panic movement in a refugee camp,IND,India,Southern Asia,Asia,Chennai,,,No,No,No,,,,,,,2005,12,18,2005,12,18,45,,,,,,,,,,,64.0927402574269,,2005-12-19,2023-09-25
2005-0701-IND,No,nat-met-ext-sev,Natural,Meteorological,Extreme temperature,Severe winter conditions,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Punjab, Haryana, Himachal Pradesh, Delhi, Bihar, Rajasthan, Jammu and Kashmir provinces",,,No,No,No,,2,°C,,,,2005,12,,2006,1,,180,,,,,,,,,,,64.0927402574269,"[{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2007-01-17,2023-09-25
2005-0707-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Gujarat state,,,No,No,No,,,,,,,2005,12,28,2005,12,28,22,,,,,,,,,,,64.0927402574269,,2005-12-29,2023-09-25
2005-0746-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Himachal Pradesh, Punjab, Jammu and Kashmir, Haryana provinces",Mosnoon rain,,No,No,No,,,Km2,,,"Chenab, Ravi, Beas, Pabbar, Tawi, Ujh",2005,7,5,2005,8,14,10,,2000,,2000,,,,,,,64.0927402574269,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2006-01-24,2023-09-25
2005-0754-IND,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Chikungunya virus disease,IND,India,Southern Asia,Asia,"Andhra Prasdesh, Maharashtra, Karnataka states",,,No,No,No,,,Vaccinated,,,,2005,12,,2006,4,,,,153324,,153324,,,,,,,64.0927402574269,,2006-04-20,2023-09-25
2005-0781-IND,No,tec-mis-mis-mis,Technological,Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,Poisoning,IND,India,Southern Asia,Asia,Nelamangala (Bangalore),,,No,No,No,,,,,,,2005,4,11,2005,4,11,21,19,,,19,,,,,,,64.0927402574269,,2006-04-29,2023-09-25
2005-0798-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,,,,,2005,7,6,2005,7,6,25,,,,,,,,,,,64.0927402574269,,2006-04-30,2023-09-25
2005-0803-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,IND,India,Southern Asia,Asia,Arwal (Bihar),,,No,No,No,,,,,,,2005,8,25,2005,8,25,50,,,,,,,,,,,64.0927402574269,,2006-04-30,2023-09-25
2005-0809-IND,No,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Fireworks factory,IND,India,Southern Asia,Asia,Sivakasi (Tamil Nadu),,,No,No,No,,,m3,,,,2005,7,2,2005,7,2,20,15,,,15,,,,,,,64.0927402574269,,2006-05-01,2023-09-25
2005-0811-IND,No,tec-ind-exp-exp,Technological,Industrial accident,Explosion (Industrial),Explosion (Industrial),,Fireworks factory,IND,India,Southern Asia,Asia,Khusropur (Bihar),,,No,No,No,,,m3,,,,2005,9,15,2005,9,15,35,20,,,20,,,,,,,64.0927402574269,,2011-12-12,2023-09-25
2006-0006-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Leh (Indian Cachemire),,,No,No,No,,,,,,,2006,1,4,2006,1,4,14,16,,,16,,,,,,,66.1603305617979,,2006-01-05,2023-09-25
2006-0032-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Rajouri district (Kashmir),,,No,No,No,,,,,,,2006,1,20,2006,1,20,52,6,,,6,,,,,,,66.1603305617979,,2006-01-20,2023-09-25
2006-0169-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Near Shashu (Cachemire),,,No,No,No,,,,,,,2006,4,7,2006,4,7,60,,,,,,,,,,,66.1603305617979,,2006-04-11,2023-09-25
2006-0176-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Commercial market,IND,India,Southern Asia,Asia,Meerut,,,No,No,No,,,,,,,2006,4,10,2006,4,10,45,134,,,134,,,,,,,66.1603305617979,,2006-04-12,2023-09-25
2006-0190-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Near Gourmari (Assam province),,,No,No,No,,,,,,,2006,4,20,2006,4,20,51,10,,,10,,,,,,,66.1603305617979,,2006-04-20,2023-09-25
2006-0207-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Adilabad, Hyderabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddi, Warangal, Srikakulam, Krishna districts (Andhra Pradesh province)",Heavy rain,,No,No,No,,190900,Km2,17.43,82.81,,2006,4,15,2006,4,18,20,,,,,,,,,,,66.1603305617979,"[{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17553,""adm2_name"":""Hyderabad""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17558,""adm2_name"":""Mahbubnagar""},{""adm2_code"":17559,""adm2_name"":""Medak""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17562,""adm2_name"":""Nizamabad""},{""adm2_code"":17564,""adm2_name"":""Rangareddi""},{""adm2_code"":17565,""adm2_name"":""Srikakulam""},{""adm2_code"":17568,""adm2_name"":""Warangal""}]",2007-01-04,2023-09-25
2006-0237-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Orissa, Punjab, Delhi provinces",,,No,No,No,,,°C,,,,2006,5,,2006,5,,47,,,,,,,,,,,66.1603305617979,"[{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2006-05-08,2023-09-25
2006-0258-IND,No,tec-ind-exp-exp,Technological,Industrial accident,Explosion (Industrial),Explosion (Industrial),,Paper factory,IND,India,Southern Asia,Asia,Udham Singh Nagar (Uttaranchal state),,,No,No,No,,,m3,,,,2006,5,1,2006,5,1,15,50,,,50,,,,,,,66.1603305617979,,2006-05-18,2023-09-25
2006-0262-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Assam, Tripura provinces",Monsoonal rain,,No,No,No,,47020,Km2,26.6,94.02,Brahmaputra and tributaries,2006,5,31,2006,7,24,21,,504000,,504000,,,,,,,66.1603305617979,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1509,""adm1_name"":""Tripura""}]",2007-01-06,2023-09-25
2006-0263-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Kerala province,Monsoonal rain,,No,No,No,,42690,Km2,10.54,76.05,,2006,5,25,2006,6,2,32,,10800,,10800,,,,,,,66.1603305617979,"[{""adm1_code"":1495,""adm1_name"":""Kerala""}]",2007-01-06,2023-09-25
2006-0265-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Maharashtra, Gujarat provinces",Monsoonal rain,,No,No,No,,395400,Km2,18.73,75.23,,2006,5,31,2006,6,4,41,,,,,,,,,,,66.1603305617979,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2007-01-06,2023-09-25
2006-0295-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,IND,India,Southern Asia,Asia,Wular lake (Srinagar),,,No,No,No,,,,,,,2006,5,30,2006,5,30,13,,,,,,,,,,,66.1603305617979,,2006-06-16,2023-09-25
2006-0303-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Ramban (Kashmir),,,No,No,No,,,,,,,2006,6,18,2006,6,18,23,23,,,23,,,,,,,66.1603305617979,,2006-06-19,2023-09-25
2006-0342-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Ballia, Chandauli districts (Uttar Pradesh province)",Monsoonal rain,,No,No,No,,13110,Km2,25.62,83.67,Ganges and tributaries,2006,6,24,2006,6,27,130,,300000,,300000,,,,,,,66.1603305617979,"[{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":70262,""adm2_name"":""Chandauli""}]",2007-01-06,2023-09-25
2006-0369-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Navsari, The Dangs districts (Gujarat)",Heavy rain,,No,No,No,,170100,Km2,22.41,71.31,,2006,7,4,2006,7,7,24,,8400,,8400,,,,,,,66.1603305617979,"[{""adm2_code"":17651,""adm2_name"":""The Dangs""},{""adm2_code"":70127,""adm2_name"":""Navsari""}]",2007-01-06,2023-09-25
2006-0370-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Gajapati, Rayagada districts (Orissa province)",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,31360,Km2,19.17,83.65,"Gajapati, Rayagada, Jhingiritial",2006,7,3,2006,7,8,33,,,,,,,,,,,66.1603305617979,"[{""adm2_code"":70213,""adm2_name"":""Gajapati""},{""adm2_code"":70224,""adm2_name"":""Rayagada""}]",2007-01-06,2023-09-25
2006-0389-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Jammu and Kashmir provinces,Monsoonal rain,,No,No,No,,,Km2,34.61,73.2,"Jelum, Chenab",2006,7,24,2006,8,22,15,,800,,800,,,,,,,66.1603305617979,"[{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2007-01-06,2023-09-25
